im_id,com_x,com_y,com_z,angle_deg,flip_x,flip_y,flip_z
20160705_I01_050_3,215.476989651678,256.826810067389,20.2562876726943,250.097003100596,0,1,0
20160705_I01_050_4,286.70011987702,183.425739711731,20.4910064028432,29.2389927784317,0,1,0
20160705_I01_050_5,282.769014779541,109.279412272694,33.649140121888,-2.27080849449926,0,1,0
20160705_I01_051_1,150.197211623297,177.65862437409,21.2547337091655,53.0746091015156,0,1,0
20160705_I01_051_3,245.578480643893,194.502578157966,19.0091055287673,29.4018151007347,0,0,0
20160705_I01_051_4,177.565343116098,179.505844358787,19.5593112377777,211.82251721224,0,0,0
20160705_I01_052_1,155.81722465535,97.8497600042696,22.0628508624169,113.31522423879,0,0,0
20160705_I01_052_2,88.0068826656605,217.568945569899,19.6825658806468,90.1230270241579,0,1,0
20160705_I01_052_3,225.027503207399,145.427635333091,19.823133485246,162.094198892424,0,0,0
20160705_I01_052_4,96.148102093325,425.665016023302,18.8218264765328,269.407971201011,0,0,0
20160705_I01_052_5,158.522817993329,170.998388172722,19.5489858469305,32.6009474023861,0,0,0
20160705_I01_052_6,273.305747579046,281.155633823358,20.6317512056158,123.049800470098,0,1,0
20160705_I01_052_7,139.903942770049,178.659362389645,21.7049123401227,-79.1534513750936,1,0,0
20160705_I01_052_8,168.98658543296,199.691205299106,21.7495666618518,116.516091676471,0,0,0
20160705_I01_053_1,204.728402868513,86.3197295059894,26.2105684164331,16.3836708216795,0,0,0
20160705_I01_053_2,161.17842975962,135.407056027785,20.8901484586157,227.079813964576,0,1,0
20160705_I01_053_6,91.6034650370015,314.497912241332,21.3926677915582,-83.599758313998,0,0,0
20160705_I01_053_7,202.879769558716,138.229801432793,19.6647249942532,208.877816837488,0,0,0
20160705_I01_053_8,178.395724193787,161.81743833013,19.1126095145044,166.199063874469,0,1,0
20160705_I01_053_9,264.712522884028,150.336065641517,21.8372950768862,11.9179301863062,0,0,0
20160705_I01_053_10,133.381652932798,194.137819918006,22.533834967017,44.1518601203183,0,0,0
20160705_I01_054_1,157.4717719239,284.302719443677,21.6681646761434,-72.9689939283563,0,1,0
20160705_I01_054_2,142.060285020627,307.520586331413,21.252143084756,-78.1239074335323,0,0,0
20160705_I01_054_3,269.773230844211,226.754536016982,20.8978940147536,130.578859193183,0,1,0
20160705_I01_054_5,213.680439635709,173.384651648528,23.5078113769164,-37.9909334870585,0,0,0
20160705_I01_054_6,265.464022718315,153.748455341725,23.2595196034786,155.911939351698,0,1,0
20160705_I01_054_7,188.459001788092,227.355221340308,23.5470300581598,118.235512672948,0,1,0
20160705_I01_055_1,215.82773527458,152.95187324897,18.8247513196247,20.2187088397613,0,0,0
20160705_I01_055_2,221.378603884584,112.503640796145,16.189238992343,-7.56821563649349,0,0,0
20160705_I01_055_3,311.490407062648,202.297229609929,21.474102393617,212.377049542759,0,1,0
20160705_I01_055_4,198.173516808999,144.047616356571,20.0159131177677,209.000652714979,0,1,0
20160705_I01_055_5,221.084023765474,216.594057799364,21.7295553959109,-48.3111275939638,0,1,0
20160705_I01_055_6,109.421563269518,172.562955116613,19.9884557844517,-79.61977496694,1,0,0
20160705_I01_055_7,94.9512693074026,186.558173415915,20.5458255227463,112.416232528205,0,0,0
20160705_I01_056_1,356.129678692674,173.930583190762,18.7581949189357,180.496415081889,0,0,0
20160705_I01_056_2,217.605240520715,136.732190988098,18.1254985324248,119.439364954313,0,0,0
20160705_I01_056_3,210.388917931992,309.041482654765,16.3279300156573,259.56030167882,0,1,0
20160705_I01_056_4,238.213061839583,133.856992304736,14.6103441868043,189.883910817148,1,0,0
20160705_I01_056_5,230.039719285135,143.910875365636,20.8361601382556,1.90639924123547,0,1,0
20160705_I01_057_1,262.128249877924,160.078525421583,26.3086709055349,18.242892899472,0,0,0
20160705_I01_057_2,179.370711634552,184.992741933646,22.994922429487,258.335070642069,1,0,0
20160705_I01_057_3,160.526919926956,224.10044174622,20.2074608857273,48.6133815471557,0,1,0
20160705_I01_057_4,158.571894032773,253.084713964617,27.7908456895302,234.399368600632,1,0,0
20160705_I01_057_5,218.004764690834,251.409757489909,26.7185421443596,60.4374233126693,0,1,0
20160705_I01_057_6,180.406679986623,247.948453484483,22.2112950941972,130.651272223487,0,0,0
20160705_I01_057_7,127.694885184045,203.907892659515,24.2255882886936,256.978961735995,0,0,0
20160705_I01_057_8,118.478830420108,136.728792117002,26.7842987904973,149.73061466665,0,0,0
20160705_I01_058_1,198.923740952052,240.685536218138,18.1142951583002,-55.5877382102112,0,0,0
20160705_I01_058_2,196.916350095321,155.703685728452,16.0022363670645,38.3073149744915,0,1,0
20160705_I01_058_3,156.690021854397,325.100735987922,17.4422453414826,229.276790044407,0,1,0
20160705_I01_058_4,169.210474098359,180.519241302284,17.5758785428731,-50.8559264057235,0,1,0
20160705_I01_058_6,214.215556842117,208.807779410722,16.8021779183099,206.803082802179,0,0,0
20160705_I01_059_2,251.632586442286,173.146869797477,15.3518983987511,170.676091638806,0,0,0
20160705_I01_059_3,277.045365030535,242.756588957666,15.936799074623,216.383886254365,0,1,0
20160705_I01_059_4,225.587313417586,214.416586274503,16.7285100186381,-77.8798838184246,0,0,0
20160705_I01_059_5,147.687405205962,136.908995528904,13.0194779112058,232.345633718759,1,0,0
20160705_I01_059_6,260.919234479058,124.983898318939,14.7727350415918,-5.87454167391817,0,1,0
20160705_I01_059_7,125.613693609052,134.113441729225,14.2542780938724,25.3000925838345,0,1,0
20160705_S03_001_1,243.607035634459,179.144808249313,19.3825777781697,155.784882248472,0,0,0
20160705_S03_001_2,146.883192499384,145.16705108984,25.6367247769047,27.8841129620418,0,1,0
20160705_S03_001_5,111.628555914446,114.905467074977,37.9139892918315,68.5449049252554,0,1,0
20160705_S03_001_6,194.652773994519,211.791974204558,33.0584056710589,-26.8242552991844,0,0,0
20160705_S03_002_2,160.563590111237,224.490431149449,23.5257679825474,-9.19825427770838,0,1,0
20160705_S03_002_4,277.35709341612,175.490033375138,26.2240945194871,167.721330316618,0,0,0
20160705_S03_002_5,200.16297346263,138.164908554801,21.3889269188253,174.912865165434,0,1,0
20160705_S03_002_6,148.441596908065,179.936370836948,23.0707444294808,-25.6454547863682,0,1,0
20160705_S03_002_7,143.544664669279,148.869570561573,26.3985096412384,63.7173941364054,0,1,0
20160705_S03_002_8,138.832338665167,138.612151629726,23.5559481500204,-50.1638457793662,0,1,0
20160705_S03_003_1,140.059385636989,192.266130212421,19.5984461325311,251.678191398966,1,0,0
20160705_S03_003_2,263.607164149352,190.738224485539,20.2038425120113,152.332084165196,0,1,0
20160705_S03_003_3,210.432966633709,250.849361799707,20.207158981262,220.129821202554,0,1,0
20160705_S03_003_4,229.377282994514,241.442838191531,21.3743460512096,-0.357866767773528,0,0,0
20160705_S03_003_5,165.880641434613,125.989518624229,20.8639180038216,40.8166116262552,0,0,0
20160705_S03_003_6,122.058878586545,249.816081646203,20.2246238824826,261.659092141773,0,0,0
20160705_S03_003_7,140.433720343445,194.989129345666,25.8142406118318,-87.2157952045597,0,0,0
20160705_S03_003_8,103.296717330798,129.126186903685,24.7742277251538,77.1155061602999,0,1,0
20160705_S03_004_2,264.000896889353,197.187318843035,31.4469615331612,-27.0540620904479,0,0,0
20160705_S03_004_3,178.819602545539,109.239079065773,28.3377650793377,-28.7339230689391,0,0,0
20160705_S03_004_4,261.677496324854,207.238423503178,29.8665482310638,37.5539420052013,0,1,0
20160705_S03_004_12,140.778021517487,98.0847297435931,26.6812212014258,-32.2762259673112,0,0,0
20160705_S03_005_1,146.447834628215,158.265127258325,22.6346364906376,102.459394456506,0,1,0
20160705_S03_005_2,167.241594603255,215.543377402456,22.455090637792,244.295434361664,0,1,0
20160705_S03_005_3,125.943281626048,222.55866517746,19.5974525574705,252.62103755253,0,1,0
20160705_S03_005_4,151.122671728242,164.960121562523,22.0718706650995,256.489870720495,0,0,0
20160705_S03_005_5,158.588593958648,300.867692095936,24.2496250933798,263.089225686538,0,0,0
20160705_S03_005_6,154.247056978067,124.335821860208,20.5700972994642,31.5588645633356,0,1,0
20160705_S03_005_7,208.93642452231,343.316887139021,20.0738019537749,40.4216342714929,0,1,0
20160705_S03_005_8,135.908108713057,181.182175581172,22.5309360445596,-45.2433497138169,0,1,0
20160705_S03_006_1,200.248560153156,196.047777282327,24.1483382685525,-0.802049981407612,0,0,0
20160705_S03_006_2,220.45449444913,394.14942403917,23.4687151977162,262.98295545996,0,0,0
20160705_S03_006_3,150.912406194251,301.4814624605,20.6126602745246,-83.6574386141159,0,0,0
20160705_S03_006_4,125.439062116376,165.856674032245,26.4031180947704,94.4602808027589,0,0,0
20160705_S03_007_1,335.711525066463,214.612938576498,23.6895857569536,186.308269029014,0,0,0
20160705_S03_007_2,179.215358391137,264.796475945646,22.382347065694,-74.1867519731653,1,1,0
20160705_S03_007_3,126.307082889152,177.199110304458,27.3611336335078,255.883283212539,1,1,0
20160705_S03_007_4,286.801001817053,221.348477608641,26.362209523438,189.953834408713,0,1,0
20160705_S03_007_5,189.256434872718,241.87081617579,25.5043510138452,214.973881013582,1,0,0
20160705_S03_007_6,249.613368866011,113.250576464219,28.6871289438811,-5.7587402917792,0,1,0
20160705_S03_007_7,177.034379779315,107.624331629241,30.9608306376854,-11.7262014034496,0,0,0
20160705_S03_008_1,145.425111269432,170.782732425033,22.7073493860169,102.104575173111,0,1,0
20160705_S03_008_2,115.915875636871,229.761329459863,17.649402643732,-84.4849547291608,0,0,0
20160705_S03_008_3,236.161992009693,183.85091992228,20.8054423049634,194.231320725408,0,1,0
20160705_S03_008_4,443.268457118728,313.225847448073,18.9735347352756,214.084175184762,0,1,0
20160705_S03_008_5,93.6594831301122,169.424086530766,18.6847356346369,232.268996102577,1,1,0
20160705_S03_008_6,159.519502860169,225.120410677464,19.3662030551038,20.3486930225587,0,1,0
20160705_S03_008_7,176.332287852875,213.567407764133,23.0689934780953,217.496698435187,0,1,0
20160705_S03_008_8,109.641525549424,98.7771668806227,23.3792801869857,184.722730535694,1,1,0
20160705_S03_008_9,138.351698310616,184.29884122114,28.5190092046318,-56.2888885420867,0,1,0
20160705_S03_008_10,107.126771096423,131.407150661866,29.9589445967005,93.038766940173,0,0,0
20160705_S03_009_2,127.72777117235,212.176883191805,19.4889814430475,264.807652592284,1,0,0
20160705_S03_009_3,278.257271119634,138.756443195764,18.6737049214392,19.6157777346222,0,1,0
20160705_S03_009_4,181.105804288037,132.53288619424,19.3139652581104,41.3391019900657,0,0,0
20160705_S03_009_5,156.133627798487,121.087054311332,17.7914361073659,239.117923248772,1,0,0
20160705_S03_009_6,150.818031962903,219.831646192177,21.0706275300362,142.538951091257,1,1,0
20160705_S03_010_1,182.664761859609,308.913182874812,18.4936714674521,110.910444336668,1,0,0
20160705_S03_010_2,158.273350746794,288.540969509956,20.3757141199322,254.522829018277,0,1,0
20160705_S03_010_3,212.188458139624,225.478421980593,19.6481260912813,220.834125508292,0,0,0
20160705_S03_010_4,119.288003186757,201.614193979094,19.88135415053,104.847630443293,0,1,0
20160705_S03_010_5,106.140832118198,142.226137189251,19.6763538814061,267.230288695766,1,1,0
20160705_S03_010_6,185.124325612108,136.413807787257,19.4886995475317,161.8722867647,1,1,0
20160705_S03_011_1,253.33225960214,121.829466491242,25.7044046221499,190.153594651199,1,1,0
20160705_S03_011_4,183.095908666874,103.615339167518,21.9832393052286,185.847782061036,0,1,0
20160705_S03_011_6,194.985354335416,108.023324715306,28.4621417042771,230.398519472225,0,1,0
20160705_S03_011_7,134.80247266338,150.648820388598,28.8364280718514,98.7926394637694,0,1,0
20160705_S03_012_1,280.203454512427,224.397660661681,18.6477976890939,-22.6815341541249,0,0,0
20160705_S03_012_2,192.590323008476,165.332820506637,19.9632910934542,33.1148105690171,1,1,0
20160705_S03_012_3,157.911202784695,275.632562339985,19.6011293094378,103.928647286293,0,1,0
20160705_S03_012_4,168.157490840677,193.847846742778,19.222224446069,-9.04718437612324,0,1,0
20160705_S03_012_5,210.720513466185,204.998821672763,19.3371130790479,131.167304054573,0,1,0
20160705_S03_012_6,122.184999371938,116.43642255998,26.1911493530963,218.084389935665,0,0,0
20160705_S03_013_1,219.884219621001,234.340562679946,16.9118485716373,-37.820252214427,0,0,0
20160705_S03_013_2,236.812149122129,166.343006505935,18.4155122513362,149.707875550782,0,0,0
20160705_S03_013_3,239.990658298059,222.970182623536,19.6709983382549,167.566064884933,0,0,0
20160705_S03_013_4,182.81470685284,180.636423404019,22.4314168793204,35.9515104407898,0,1,0
20160705_S03_013_5,156.184594791669,185.215044545753,22.5847154256583,42.2754876399062,1,0,0
20160705_S03_014_1,159.617685313723,207.303495124585,16.4494324174473,19.7392613976361,0,1,0
20160705_S03_014_2,135.392458525076,161.561480662749,16.2176399944736,-14.3351200232506,0,1,0
20160705_S03_014_3,150.560670839731,127.456494626196,17.0266328097319,95.0517759109369,0,1,0
20160705_S03_014_4,109.343927679109,200.457884377639,17.8961323769701,248.404389428086,0,0,0
20160705_S03_015_1,244.863501114447,224.157617198118,19.4158535333096,-27.1254471008696,1,1,0
20160705_S03_015_2,243.848550502938,230.610569808753,16.8520954176787,50.4815623883162,0,1,0
20160705_S03_015_3,207.874496881034,216.265082429823,18.6237895440368,151.477288559405,1,1,0
20160705_S03_015_4,283.272036925075,135.433589726365,17.8368321465359,164.347579347892,0,1,0
20160705_S03_015_5,217.926010999485,168.535985128791,18.9444283287058,-24.3876686395309,1,0,0
20160705_S03_016_1,143.37567321169,190.210089091051,21.7487200866902,67.5062407950322,1,1,0
20160705_S03_016_2,154.162276679297,138.898442810179,25.4038373537921,-39.2984016464641,0,1,0
20160705_S03_016_3,160.573833530235,267.044320550854,23.6202695581772,265.756414286109,0,0,0
20160705_S03_016_4,200.259710138602,147.974060629868,22.4557193916645,33.1252487876009,0,0,0
20160705_S03_016_5,448.889597173308,195.721073457408,20.1728909815141,184.140445837305,0,0,0
20160705_S03_016_6,141.786545222666,173.757618973758,24.7328935727745,84.8929081291755,0,1,0
20160705_S03_016_7,175.327985333893,132.09204787683,26.9439696628287,213.476356376867,0,0,0
20160705_S03_016_8,202.761995812682,118.816636579217,27.0318615407623,162.767167612069,0,1,0
20160705_S03_017_1,94.1717434734263,264.024208757113,22.3052284854433,264.820278174047,0,1,0
20160705_S03_017_2,104.506189052868,264.368006725201,22.7594563796002,107.473169665822,1,0,0
20160705_S03_017_4,117.011963053639,337.516343942429,29.334729950293,-73.532368883862,0,0,0
20160705_S03_017_6,157.706448056495,219.759220909502,28.3349361600691,254.61381987607,0,0,0
20160705_S03_017_7,197.118516405236,201.463786262607,29.3837016608639,130.223986579979,1,0,0
20160705_S03_017_8,236.258612594896,199.051090913923,28.7152727949188,30.3710943231835,0,0,0
20160705_S03_018_1,240.412658657381,288.650400329636,22.7871174560598,210.706393621348,0,1,0
20160705_S03_018_2,93.3392406990252,221.006808663331,23.5259923486355,257.64627614953,0,0,0
20160705_S03_018_3,380.809437847457,178.11645235208,17.0243436697797,158.746820305427,0,0,0
20160705_S03_018_4,181.731000365073,168.064145696841,21.7245624044963,-34.5863076224406,0,1,0
20160705_S03_018_5,132.815115466306,280.432565583984,24.9951409266344,-79.5342779190008,0,1,0
20160705_S03_018_6,150.57926207821,162.006795326864,20.2806442381552,31.6509993366204,0,0,0
20160705_S03_018_7,136.505752147239,194.168258486708,25.095836400818,246.34068345875,0,0,0
20160705_S03_019_1,147.682696840023,187.087416933926,15.2875125927706,100.425848543617,0,1,0
20160705_S03_019_2,169.459737554613,285.539343138258,16.639210128871,227.653080884913,0,1,0
20160705_S03_019_3,240.41906853527,223.303588047163,16.5584656774601,-33.0961456245377,0,0,0
20160705_S03_019_4,226.548226144835,233.959930166697,15.8205152685953,-17.5162020220642,0,0,0
20160705_S03_020_1,246.294506367041,157.233048689139,15.9324719101124,196.525743291244,0,1,0
20160705_S03_020_2,226.040464780378,221.250709157375,16.2875108886369,187.90182904634,0,0,0
20160705_S03_020_3,293.931363239596,158.021928375955,16.6851614843824,26.795456022849,0,1,0
20160705_S03_020_4,345.131894940212,162.124129288288,17.1094522479244,161.765387360708,0,1,0
20160705_S03_021_1,293.624841257728,196.313851829028,21.2350148735389,175.281818182428,0,1,0
20160705_S03_021_2,196.593657973911,129.388367370805,19.4111659207127,-21.8464964383004,1,1,0
20160705_S03_021_3,181.973788815719,198.919806567484,24.8772807894962,33.555781299754,0,0,0
20160705_S03_021_4,205.516580749296,255.390945444797,31.089643559269,-16.3782401149249,0,0,0
20160705_S03_021_5,230.624296596281,157.220840384623,27.2088005438899,45.513544020738,0,0,0
20160705_S03_022_1,167.660153670853,145.646161978078,18.2231208607909,-15.9891407824003,0,0,0
20160705_S03_022_2,370.757628534978,263.312077287024,24.6951926574948,44.1385369268754,1,1,0
20160705_S03_022_3,135.564829180644,150.291618373634,17.2772030310649,83.1410641305179,0,1,0
20160705_S03_022_4,251.691625175468,240.875014211885,21.7812056406267,37.4834121289264,0,1,0
20160705_S03_022_5,235.265302018372,190.848207642239,19.8051845760928,92.3212502541352,0,0,0
20160705_S03_022_6,192.948149761391,142.866022238284,19.6896213364988,164.781297843261,0,0,0
20160705_S03_022_7,194.390230583269,124.419580147832,23.4897184487068,-5.7867678649975,0,1,0
20160705_S03_023_1,202.277942582709,158.18672992732,18.4748703879654,-28.0164957797984,0,1,0
20160705_S03_023_2,292.884862945142,212.523396188678,21.3234818562608,-35.4731112274805,0,0,0
20160705_S03_023_3,170.504961522716,183.141296078682,19.2012089309066,60.0843823715922,0,1,0
